time,year,local_day,LOCAL_HOUR_END,tot_solar_mwh,_FREQ_,tot_solar_mw,theory_power,solar_zenith
2023-01-02 00:00:00,2023,2023-01-02,1,,,0.0,0.7929793508563419,85.01487167141507
2023-01-02 01:00:00,2023,2023-01-02,2,,,0.0,3.309942079853713,75.35481998184777
2023-01-02 02:00:00,2023,2023-01-02,3,,,0.0,5.225745300512478,67.18397945708388
2023-01-02 03:00:00,2023,2023-01-02,4,,,0.0,6.506770639840788,61.22508332532733
2023-01-02 04:00:00,2023,2023-01-02,5,,,0.0,7.123509638134426,58.19093177923077
2023-01-02 05:00:00,2023,2023-01-02,6,,,0.0,7.051856508706064,58.54811129380991
2023-01-02 06:00:00,2023,2023-01-02,7,0.373,7.0,0.000373,6.294869229752111,62.237279119593104
2023-01-02 07:00:00,2023,2023-01-02,8,34.87699999999999,1349.0,0.03487699999999999,4.880680142896056,68.71308321697236
2023-01-02 08:00:00,2023,2023-01-02,9,193.73099999999963,1513.0,0.19373099999999963,2.8339626505427136,77.25084097093465
2023-01-02 09:00:00,2023,2023-01-02,10,420.6489999999998,1559.0,0.4206489999999998,0.3109554787698189,87.09829833836909
2023-01-02 10:00:00,2023,2023-01-02,11,534.1389999999997,1570.0,0.5341389999999997,0.0,98.33912708096437
2023-01-02 11:00:00,2023,2023-01-02,12,672.3169999999988,1603.0,0.6723169999999987,0.0,109.98783044040265
2023-01-02 12:00:00,2023,2023-01-02,13,698.3889999999992,1619.0,0.6983889999999993,0.0,122.0426812193537
2023-01-02 13:00:00,2023,2023-01-02,14,493.41699999999975,1585.0,0.4934169999999998,0.0,134.29613599997163
2023-01-02 14:00:00,2023,2023-01-02,15,379.13499999999937,1549.0,0.3791349999999994,0.0,146.49496562699275
2023-01-02 15:00:00,2023,2023-01-02,16,162.62599999999966,1505.0,0.16262599999999966,0.0,158.08406312015188
2023-01-02 16:00:00,2023,2023-01-02,17,16.816999999999993,814.0,0.01681699999999999,0.0,166.81884648806056
2023-01-02 17:00:00,2023,2023-01-02,18,,,0.0,0.0,165.57388957710805
2023-01-02 18:00:00,2023,2023-01-02,19,,,0.0,0.0,155.85700225804345
2023-01-02 19:00:00,2023,2023-01-02,20,,,0.0,0.0,144.05992128613337
2023-01-02 20:00:00,2023,2023-01-02,21,,,0.0,0.0,131.81923803983457
2023-01-02 21:00:00,2023,2023-01-02,22,,,0.0,0.0,119.58438045300424
2023-01-02 22:00:00,2023,2023-01-02,23,,,0.0,0.0,107.58858499598759
2023-01-02 23:00:00,2023,2023-01-02,24,,,0.0,0.0,96.041469277107
2023-01-03 00:00:00,2023,2023-01-03,1,,,0.0,0.7758183177647539,85.03522606285185
2023-01-03 01:00:00,2023,2023-01-03,2,,,0.0,3.289976267106273,75.35706506455377
2023-01-03 02:00:00,2023,2023-01-03,3,,,0.0,5.210154863444404,67.16246402483647
2023-01-03 03:00:00,2023,2023-01-03,4,,,0.0,6.496515851234891,61.17511814548465
2023-01-03 04:00:00,2023,2023-01-03,5,,,0.0,7.118791122939367,58.11084793673575
2023-01-03 05:00:00,2023,2023-01-03,6,,,0.0,7.0525010762858535,58.44150658466612
2023-01-03 06:00:00,2023,2023-01-03,7,0.14600000000000002,10.0,0.00014600000000000003,6.300493666816253,62.1119917190033
2023-01-03 07:00:00,2023,2023-01-03,8,3.9709999999999788,413.0,0.003970999999999979,4.891051069893011,68.57741814623559
2023-01-03 08:00:00,2023,2023-01-03,9,33.89800000000003,1212.0,0.03389800000000003,2.850319345243153,77.11115224035967
2023-01-03 09:00:00,2023,2023-01-03,10,65.5630000000001,1389.0,0.06556300000000011,0.3302406339586672,86.9638393384561
2023-01-03 10:00:00,2023,2023-01-03,11,105.2740000000002,1440.0,0.1052740000000002,0.0,98.1984674999886
2023-01-03 11:00:00,2023,2023-01-03,12,130.0180000000003,1466.0,0.1300180000000003,0.0,109.84853015315566
2023-01-03 12:00:00,2023,2023-01-03,13,105.6140000000004,1464.0,0.1056140000000004,0.0,121.90458989792067
2023-01-03 13:00:00,2023,2023-01-03,14,92.5460000000001,1462.0,0.0925460000000001,0.0,134.15842116228905
2023-01-03 14:00:00,2023,2023-01-03,15,70.22900000000008,1449.0,0.07022900000000008,0.0,146.35595930480582
2023-01-03 15:00:00,2023,2023-01-03,16,19.980000000000047,1115.0,0.019980000000000046,0.0,157.94190862237477
2023-01-03 16:00:00,2023,2023-01-03,17,2.4449999999999976,49.0,0.0024449999999999975,0.0,166.69067767481982
2023-01-03 17:00:00,2023,2023-01-03,18,,,0.0,0.0,165.54599915923694
2023-01-03 18:00:00,2023,2023-01-03,19,,,0.0,0.0,155.88748540616044
2023-01-03 19:00:00,2023,2023-01-03,20,,,0.0,0.0,144.10686371652486
2023-01-03 20:00:00,2023,2023-01-03,21,,,0.0,0.0,131.86921043310264
2023-01-03 21:00:00,2023,2023-01-03,22,,,0.0,0.0,119.63137362927418
2023-01-03 22:00:00,2023,2023-01-03,23,,,0.0,0.0,107.62862752594347
2023-01-03 23:00:00,2023,2023-01-03,24,,,0.0,0.0,96.07096386470178
2023-01-04 00:00:00,2023,2023-01-04,1,,,0.0,0.7602367209278942,85.04984162314506
2023-01-04 01:00:00,2023,2023-01-04,2,,,0.0,3.2712835677734655,75.35293842228373
2023-01-04 02:00:00,2023,2023-01-04,3,,,0.0,5.195643002416466,67.1340452869777
2023-01-04 03:00:00,2023,2023-01-04,4,,,0.0,6.487239823186445,61.11784303077686
2023-01-04 04:00:00,2023,2023-01-04,5,,,0.0,7.114976274603564,58.023341935934255
2023-01-04 05:00:00,2023,2023-01-04,6,,,0.0,7.053980397706658,58.32779985079118
2023-01-04 06:00:00,2023,2023-01-04,7,0.362,9.0,0.00036199999999999996,6.306891708329913,61.980315990919536
2023-01-04 07:00:00,2023,2023-01-04,8,10.450999999999944,1082.0,0.010450999999999943,4.90215752295374,68.4362733939655
2023-01-04 08:00:00,2023,2023-01-04,9,91.11400000000027,1468.0,0.09111400000000028,2.8674165609416917,76.96688951640596
2023-01-04 09:00:00,2023,2023-01-04,10,192.32299999999938,1490.0,0.19232299999999938,0.35050033151972915,86.82542093062344
2023-01-04 10:00:00,2023,2023-01-04,11,313.83099999999945,1505.0,0.31383099999999947,0.0,98.054662493038
2023-01-04 11:00:00,2023,2023-01-04,12,380.1799999999985,1525.0,0.38017999999999846,0.0,109.70657020331508
2023-01-04 12:00:00,2023,2023-01-04,13,348.7839999999991,1525.0,0.3487839999999991,0.0,121.76415184325025
2023-01-04 13:00:00,2023,2023-01-04,14,289.7579999999995,1501.0,0.2897579999999995,0.0,134.01845271296395
2023-01-04 14:00:00,2023,2023-01-04,15,170.35499999999925,1486.0,0.17035499999999926,0.0,146.21443485663843
2023-01-04 15:00:00,2023,2023-01-04,16,58.67500000000005,1453.0,0.05867500000000005,0.0,157.79619368861577
2023-01-04 16:00:00,2023,2023-01-04,17,6.118000000000006,196.0,0.006118000000000005,0.0,166.55585553060126
2023-01-04 17:00:00,2023,2023-01-04,18,,,0.0,0.0,165.50964579260415
2023-01-04 18:00:00,2023,2023-01-04,19,,,0.0,0.0,155.91171942062715
2023-01-04 19:00:00,2023,2023-01-04,20,,,0.0,0.0,144.1485656175341
2023-01-04 20:00:00,2023,2023-01-04,21,,,0.0,0.0,131.9142510859348
